timestamp,open,high,low,close,volume,datetime
1737989100000,101224.01,102317.94,101135.02,101920.89,1218.58124,2025-01-27 14:45:00
1737990000000,101920.88,102118.49,101502.06,101523.45,852.91895,2025-01-27 15:00:00
1737990900000,101523.46,101940.0,100852.0,101658.99,633.68688,2025-01-27 15:15:00
1737991800000,101658.98,101830.9,101299.79,101341.19,579.24915,2025-01-27 15:30:00
1737992700000,101341.19,101559.41,101100.0,101112.03,267.10246,2025-01-27 15:45:00
1737993600000,101112.03,101250.56,100850.43,101045.58,464.62869,2025-01-27 16:00:00
1737994500000,101045.58,101164.0,100564.0,100829.22,403.12713,2025-01-27 16:15:00
1737995400000,100829.17,100829.17,99566.25,99976.07,1014.31832,2025-01-27 16:30:00
1737996300000,99976.06,100275.08,99582.0,99744.0,456.99128,2025-01-27 16:45:00
1737997200000,99744.0,100050.02,99248.26,99585.87,472.68416,2025-01-27 17:00:00
1737998100000,99585.88,99660.0,99049.98,99575.13,425.31806,2025-01-27 17:15:00
1737999000000,99575.12,99980.08,99381.57,99585.99,421.1133,2025-01-27 17:30:00
1737999900000,99586.0,99805.45,99142.46,99150.01,433.54417,2025-01-27 17:45:00
1738000800000,99150.01,99584.0,99049.94,99488.68,359.33684,2025-01-27 18:00:00
1738001700000,99488.68,99753.89,99146.36,99171.43,273.82127,2025-01-27 18:15:00
1738002600000,99171.44,99545.42,99072.28,99168.35,226.1341,2025-01-27 18:30:00
1738003500000,99168.35,99399.17,98864.0,99180.0,687.67812,2025-01-27 18:45:00
1738004400000,99180.0,99693.96,99175.03,99195.99,438.8415,2025-01-27 19:00:00
1738005300000,99196.0,99779.0,99184.94,99690.0,304.65231,2025-01-27 19:15:00
1738006200000,99690.04,99952.0,99564.19,99733.99,196.92432,2025-01-27 19:30:00
1738007100000,99733.99,99743.92,99400.71,99700.02,294.48416,2025-01-27 19:45:00
1738008000000,99700.01,99935.82,99606.46,99756.01,240.68928,2025-01-27 20:00:00
1738008900000,99756.01,100412.18,99668.02,100351.68,238.0216,2025-01-27 20:15:00
1738009800000,100351.99,100952.48,100351.99,100944.51,329.50068,2025-01-27 20:30:00
1738010700000,100944.51,101750.4,100932.23,101386.5,729.39012,2025-01-27 20:45:00
1738011600000,101386.11,102405.0,101324.63,102295.12,751.72851,2025-01-27 21:00:00
1738012500000,102295.12,102370.07,101567.0,101672.55,534.84553,2025-01-27 21:15:00
1738013400000,101672.54,101724.53,100954.0,101123.99,340.25227,2025-01-27 21:30:00
1738014300000,101124.0,101503.17,101120.0,101349.67,200.74971,2025-01-27 21:45:00
1738015200000,101349.67,101677.51,101349.67,101520.28,128.92423,2025-01-27 22:00:00
1738016100000,101520.28,101592.0,101277.77,101474.0,132.29888,2025-01-27 22:15:00
1738017000000,101474.0,101717.24,101421.36,101708.12,142.756,2025-01-27 22:30:00
1738017900000,101708.12,101961.09,101604.0,101637.18,144.23167,2025-01-27 22:45:00
1738018800000,101637.18,102123.25,101637.18,101993.52,207.83566,2025-01-27 23:00:00
1738019700000,101993.52,102107.33,101700.21,101739.95,202.78857,2025-01-27 23:15:00
1738020600000,101739.96,102039.26,101734.4,101764.05,228.60329,2025-01-27 23:30:00
1738021500000,101764.05,102183.21,101764.05,102082.83,189.9352,2025-01-27 23:45:00
1738022400000,102082.83,102892.0,102067.8,102458.67,545.7842,2025-01-28 00:00:00
1738023300000,102458.94,102535.99,102172.83,102191.0,202.02104,2025-01-28 00:15:00
1738024200000,102190.99,102350.7,102027.21,102288.11,220.18851,2025-01-28 00:30:00
1738025100000,102288.1,102339.76,101777.0,101856.01,217.97625,2025-01-28 00:45:00
1738026000000,101856.0,101900.04,101629.62,101853.09,148.64449,2025-01-28 01:00:00
1738026900000,101853.1,102000.0,101466.0,101475.05,191.14104,2025-01-28 01:15:00
1738027800000,101475.04,101728.21,101466.0,101578.01,253.22137,2025-01-28 01:30:00
1738028700000,101578.0,101844.35,101382.66,101382.67,225.88343,2025-01-28 01:45:00
1738029600000,101382.66,101590.38,101334.55,101515.99,174.33114,2025-01-28 02:00:00
1738030500000,101515.99,102104.0,101477.6,101975.84,326.0125,2025-01-28 02:15:00
1738031400000,101975.84,102320.88,101848.89,102290.25,144.52217,2025-01-28 02:30:00
1738032300000,102290.25,102436.79,102161.07,102402.01,175.1486,2025-01-28 02:45:00
1738033200000,102402.01,102443.93,102026.02,102350.91,210.53528,2025-01-28 03:00:00
1738034100000,102350.9,102459.31,102242.42,102353.14,155.04431,2025-01-28 03:15:00
1738035000000,102353.15,102606.07,102285.48,102601.99,184.04943,2025-01-28 03:30:00
1738035900000,102606.03,102880.0,102545.45,102636.32,295.73261,2025-01-28 03:45:00
1738036800000,102636.32,102862.77,102600.0,102800.0,135.82502,2025-01-28 04:00:00
1738037700000,102800.0,103022.3,102663.61,103013.79,201.35833,2025-01-28 04:15:00
1738038600000,103013.78,103371.24,103001.71,103117.73,357.71927,2025-01-28 04:30:00
1738039500000,103117.72,103133.63,102899.9,102901.45,147.40816,2025-01-28 04:45:00
1738040400000,102901.45,103168.36,102901.45,102973.53,182.9104,2025-01-28 05:00:00
1738041300000,102973.52,103092.81,102812.9,103035.99,153.83675,2025-01-28 05:15:00
1738042200000,103036.0,103283.33,102988.14,103221.81,148.13094,2025-01-28 05:30:00
1738043100000,103221.81,103339.61,102911.2,103014.59,115.4496,2025-01-28 05:45:00
1738044000000,103014.6,103200.0,102910.53,102950.83,116.26305,2025-01-28 06:00:00
1738044900000,102950.83,102980.0,102757.17,102849.98,105.81965,2025-01-28 06:15:00
1738045800000,102849.99,102911.51,102599.2,102676.97,131.75948,2025-01-28 06:30:00
1738046700000,102676.96,102872.0,102652.0,102744.38,110.25484,2025-01-28 06:45:00
1738047600000,102744.39,103065.0,102527.39,103025.84,166.46238,2025-01-28 07:00:00
1738048500000,103025.85,103320.0,103018.96,103272.66,186.97917,2025-01-28 07:15:00
1738049400000,103272.66,103343.65,102857.83,102857.83,200.06821,2025-01-28 07:30:00
1738050300000,102857.84,102924.0,102616.23,102789.72,194.21221,2025-01-28 07:45:00
1738051200000,102789.72,102913.69,102607.34,102833.51,135.76035,2025-01-28 08:00:00
1738052100000,102833.52,103028.53,102760.22,102832.99,107.41131,2025-01-28 08:15:00
1738053000000,102832.99,102878.79,102637.75,102843.1,93.295,2025-01-28 08:30:00
1738053900000,102843.1,102878.79,102707.35,102851.23,91.57973,2025-01-28 08:45:00
1738054800000,102851.23,102965.28,102752.01,102834.17,106.65644,2025-01-28 09:00:00
1738055700000,102834.17,102856.39,102393.94,102474.87,202.11389,2025-01-28 09:15:00
1738056600000,102474.87,102800.0,102444.11,102628.78,174.80443,2025-01-28 09:30:00
1738057500000,102628.78,102962.66,102539.24,102955.99,184.82725,2025-01-28 09:45:00
1738058400000,102955.99,102989.0,102821.71,102972.93,94.44232,2025-01-28 10:00:00
1738059300000,102972.94,103181.82,102953.89,102953.89,167.91308,2025-01-28 10:15:00
1738060200000,102953.9,103000.0,102705.83,102714.65,117.4671,2025-01-28 10:30:00
1738061100000,102714.64,102760.51,102600.79,102745.36,101.16574,2025-01-28 10:45:00
1738062000000,102745.37,102934.7,102700.5,102874.21,106.22949,2025-01-28 11:00:00
1738062900000,102874.21,102943.07,102641.87,102693.47,109.20491,2025-01-28 11:15:00
1738063800000,102693.48,102739.42,102564.77,102701.53,107.62185,2025-01-28 11:30:00
1738064700000,102701.53,102870.0,102701.53,102762.01,151.10925,2025-01-28 11:45:00
1738065600000,102762.02,102988.6,102712.61,102872.82,142.79551,2025-01-28 12:00:00
1738066500000,102872.82,102901.11,102620.0,102683.79,117.85937,2025-01-28 12:15:00
1738067400000,102683.8,102727.89,102476.63,102655.49,150.42529,2025-01-28 12:30:00
1738068300000,102655.5,102702.66,102489.06,102599.99,121.22808,2025-01-28 12:45:00
1738069200000,102599.99,102886.2,102564.0,102886.19,92.74123,2025-01-28 13:00:00
1738070100000,102886.19,102938.71,102773.2,102820.0,85.70862,2025-01-28 13:15:00
1738071000000,102820.0,102820.0,102482.35,102571.65,135.83389,2025-01-28 13:30:00
1738071900000,102571.65,102713.98,102501.6,102597.36,101.53193,2025-01-28 13:45:00
1738072800000,102597.37,102597.37,101815.26,101962.98,440.03927,2025-01-28 14:00:00
1738073700000,101962.97,102619.99,101937.22,102580.26,286.4988,2025-01-28 14:15:00
1738074600000,102580.26,102891.33,102058.99,102159.99,754.24669,2025-01-28 14:30:00
1738075500000,102159.99,102805.93,102076.93,102641.99,462.04593,2025-01-28 14:45:00
1738076400000,102642.0,103315.79,102625.01,102937.33,676.65518,2025-01-28 15:00:00
1738077300000,102937.33,103280.0,102738.46,103210.22,298.86774,2025-01-28 15:15:00
1738078200000,103210.22,103800.0,102904.62,102964.93,920.23009,2025-01-28 15:30:00
1738079100000,102964.93,103116.07,102504.0,102777.99,319.74338,2025-01-28 15:45:00
1738080000000,102777.99,102907.98,102253.52,102267.4,462.40414,2025-01-28 16:00:00
1738080900000,102267.41,102440.28,101906.24,102041.99,534.80691,2025-01-28 16:15:00
1738081800000,102042.0,102411.96,102025.0,102382.0,281.124,2025-01-28 16:30:00
1738082700000,102382.01,102576.93,101972.84,102250.01,267.79974,2025-01-28 16:45:00
1738083600000,102250.01,103084.0,102220.07,103035.9,521.1732,2025-01-28 17:00:00
1738084500000,103035.9,103098.0,102733.33,102848.86,311.18234,2025-01-28 17:15:00
1738085400000,102848.87,102928.0,102338.0,102446.01,355.9059,2025-01-28 17:30:00
1738086300000,102446.0,102748.0,102346.01,102572.82,214.03859,2025-01-28 17:45:00
1738087200000,102572.82,103085.73,102375.0,103030.41,432.62271,2025-01-28 18:00:00
1738088100000,103030.41,103108.0,102785.56,102854.56,245.22751,2025-01-28 18:15:00
1738089000000,102854.57,102955.89,102472.49,102536.32,165.47521,2025-01-28 18:30:00
1738089900000,102536.0,102542.4,102160.0,102205.79,195.60227,2025-01-28 18:45:00
1738090800000,102205.78,102235.0,101820.15,102071.99,266.10232,2025-01-28 19:00:00
1738091700000,102071.98,102400.0,101980.99,102237.13,199.06743,2025-01-28 19:15:00
1738092600000,102237.12,102397.8,102043.53,102396.38,107.5948,2025-01-28 19:30:00
1738093500000,102396.39,102660.0,102396.39,102424.24,135.92696,2025-01-28 19:45:00
1738094400000,102424.24,102538.0,102302.11,102391.99,115.80904,2025-01-28 20:00:00
1738095300000,102391.99,102392.0,101955.49,101972.09,180.05268,2025-01-28 20:15:00
1738096200000,101972.1,102150.23,101896.4,101964.45,125.21981,2025-01-28 20:30:00
1738097100000,101964.45,101966.96,101197.04,101264.48,544.05064,2025-01-28 20:45:00
1738098000000,101264.02,101476.02,101090.71,101293.02,319.55171,2025-01-28 21:00:00
1738098900000,101293.03,101547.22,101228.27,101470.95,159.00561,2025-01-28 21:15:00
1738099800000,101470.94,101496.66,100598.22,100761.99,434.30864,2025-01-28 21:30:00
1738100700000,100761.98,100918.38,100272.68,100334.01,461.83586,2025-01-28 21:45:00
1738101600000,100334.0,100877.47,100274.96,100877.47,280.63227,2025-01-28 22:00:00
1738102500000,100877.47,101119.54,100570.36,100735.81,290.44491,2025-01-28 22:15:00
1738103400000,100735.8,101100.09,100568.01,101053.24,129.32379,2025-01-28 22:30:00
1738104300000,101053.25,101404.0,100923.07,101265.63,155.77815,2025-01-28 22:45:00
1738105200000,101265.63,101424.07,101000.0,101229.54,178.0017,2025-01-28 23:00:00
1738106100000,101229.55,101284.62,100908.51,100953.78,153.02538,2025-01-28 23:15:00
1738107000000,100953.78,101186.05,100750.0,101171.62,191.33994,2025-01-28 23:30:00
1738107900000,101171.62,101450.0,101161.76,101335.52,124.87652,2025-01-28 23:45:00
1738108800000,101335.52,101587.49,101328.01,101534.89,146.27438,2025-01-29 00:00:00
1738109700000,101534.88,101682.58,101430.23,101478.01,154.88314,2025-01-29 00:15:00
1738110600000,101478.01,101768.81,101396.0,101768.81,105.95483,2025-01-29 00:30:00
1738111500000,101768.98,101819.67,101645.75,101702.59,96.47473,2025-01-29 00:45:00
1738112400000,101702.6,101993.68,101702.6,101762.49,111.97503,2025-01-29 01:00:00
1738113300000,101762.49,101848.84,101616.39,101677.15,91.47455,2025-01-29 01:15:00
1738114200000,101677.14,101733.04,101461.12,101717.99,139.24088,2025-01-29 01:30:00
1738115100000,101717.99,101884.0,101692.46,101845.02,122.86919,2025-01-29 01:45:00
1738116000000,101845.02,102319.69,101845.01,102034.43,196.68707,2025-01-29 02:00:00
1738116900000,102034.43,102034.43,101787.92,101848.55,92.34371,2025-01-29 02:15:00
1738117800000,101848.55,101978.32,101769.23,101800.03,36.31912,2025-01-29 02:30:00
1738118700000,101800.03,101811.5,101696.01,101795.4,40.44744,2025-01-29 02:45:00
1738119600000,101795.41,102089.8,101764.24,101885.01,93.02792,2025-01-29 03:00:00
1738120500000,101885.02,102008.84,101797.45,102002.18,73.33708,2025-01-29 03:15:00
1738121400000,102002.19,102136.1,101881.03,102004.01,83.93375,2025-01-29 03:30:00
1738122300000,102004.01,102162.8,101920.36,102038.2,111.14054,2025-01-29 03:45:00
1738123200000,102038.21,102130.63,101955.51,102071.15,82.08346,2025-01-29 04:00:00
1738124100000,102071.15,102146.45,102028.52,102133.33,73.80356,2025-01-29 04:15:00
1738125000000,102133.33,102190.0,101992.63,102012.23,107.58028,2025-01-29 04:30:00
1738125900000,102012.23,102074.12,101976.19,102001.06,60.04418,2025-01-29 04:45:00
1738126800000,102001.06,102384.61,101980.27,102203.8,192.31248,2025-01-29 05:00:00
1738127700000,102203.8,102256.0,102134.62,102171.99,59.68547,2025-01-29 05:15:00
1738128600000,102172.0,102308.68,102140.87,102204.61,110.88815,2025-01-29 05:30:00
1738129500000,102204.61,102284.78,102133.9,102262.0,51.83824,2025-01-29 05:45:00
1738130400000,102262.0,102426.24,102237.05,102426.23,169.53776,2025-01-29 06:00:00
1738131300000,102426.23,102600.0,102365.1,102523.08,117.46787,2025-01-29 06:15:00
1738132200000,102523.09,102853.53,102523.08,102647.24,176.38252,2025-01-29 06:30:00
1738133100000,102647.25,102801.64,102556.0,102801.64,109.08797,2025-01-29 06:45:00
1738134000000,102801.64,102815.66,102449.97,102539.99,149.09763,2025-01-29 07:00:00
1738134900000,102539.99,102613.0,102484.62,102531.52,70.52739,2025-01-29 07:15:00
1738135800000,102531.52,102605.89,102486.85,102605.87,98.2656,2025-01-29 07:30:00
1738136700000,102605.88,102755.82,102577.16,102755.82,135.60387,2025-01-29 07:45:00
1738137600000,102755.81,103000.0,102736.17,102767.99,232.52059,2025-01-29 08:00:00
1738138500000,102768.0,102906.0,102680.0,102895.36,93.80745,2025-01-29 08:15:00
1738139400000,102895.36,102976.0,102741.02,102815.99,121.8671,2025-01-29 08:30:00
1738140300000,102815.99,102871.42,102712.0,102732.03,79.47923,2025-01-29 08:45:00
1738141200000,102732.03,102770.0,102522.97,102639.98,163.21149,2025-01-29 09:00:00
1738142100000,102639.98,102650.0,102346.67,102350.0,318.47791,2025-01-29 09:15:00
1738143000000,102350.0,102546.8,102350.0,102546.79,92.63036,2025-01-29 09:30:00
1738143900000,102546.8,102555.09,102303.68,102334.4,61.8316,2025-01-29 09:45:00
1738144800000,102334.41,102499.99,102180.65,102410.37,113.39461,2025-01-29 10:00:00
1738145700000,102410.38,102700.0,102380.0,102552.95,109.31703,2025-01-29 10:15:00
1738146600000,102552.95,102726.77,102511.63,102511.63,49.43493,2025-01-29 10:30:00
1738147500000,102511.64,102581.4,102484.62,102547.01,108.37803,2025-01-29 10:45:00
1738148400000,102547.01,102598.17,102425.87,102512.0,207.04351,2025-01-29 11:00:00
1738149300000,102511.99,102620.0,102486.0,102619.99,119.69477,2025-01-29 11:15:00
1738150200000,102620.0,102809.52,102558.28,102727.53,122.40187,2025-01-29 11:30:00
1738151100000,102727.53,102746.5,102539.88,102646.0,216.2233,2025-01-29 11:45:00
1738152000000,102646.0,102775.68,102555.39,102775.67,291.0757,2025-01-29 12:00:00
1738152900000,102775.67,102842.04,102384.0,102420.0,186.56281,2025-01-29 12:15:00
1738153800000,102419.99,102544.0,102241.39,102355.25,181.4152,2025-01-29 12:30:00
1738154700000,102355.26,102430.26,102220.13,102229.85,129.6102,2025-01-29 12:45:00
1738155600000,102229.85,102330.81,101873.36,102174.01,972.63797,2025-01-29 13:00:00
1738156500000,102174.0,102174.0,101818.25,101896.01,396.53366,2025-01-29 13:15:00
1738157400000,101896.01,102112.5,101769.78,101983.74,202.6605,2025-01-29 13:30:00
1738158300000,101983.75,102060.0,101699.59,101836.23,181.39923,2025-01-29 13:45:00
1738159200000,101836.23,102050.0,101751.53,102040.0,151.22915,2025-01-29 14:00:00
1738160100000,102040.0,102186.58,101942.38,102166.65,137.84109,2025-01-29 14:15:00
1738161000000,102166.64,102380.0,101742.0,102122.33,430.30602,2025-01-29 14:30:00
1738161900000,102122.33,102124.0,101582.37,102029.93,315.42982,2025-01-29 14:45:00
1738162800000,102029.94,102531.64,101953.52,102274.0,318.79828,2025-01-29 15:00:00
1738163700000,102274.01,102359.04,101867.31,101990.0,179.6088,2025-01-29 15:15:00
1738164600000,101990.0,102100.0,101833.81,101846.11,179.30848,2025-01-29 15:30:00
1738165500000,101846.11,102112.5,101798.01,101980.78,128.24585,2025-01-29 15:45:00
1738166400000,101980.78,102122.86,101780.61,101886.03,146.80464,2025-01-29 16:00:00
1738167300000,101886.03,102023.26,101675.62,101877.99,204.44551,2025-01-29 16:15:00
1738168200000,101877.99,102108.0,101814.18,102050.0,157.30253,2025-01-29 16:30:00
1738169100000,102049.99,102150.0,101949.02,102092.01,121.59444,2025-01-29 16:45:00
1738170000000,102092.0,102307.68,101995.37,102294.0,133.2333,2025-01-29 17:00:00
1738170900000,102294.0,102444.0,102260.84,102409.1,157.27785,2025-01-29 17:15:00
1738171800000,102409.1,102777.78,102409.1,102600.0,389.76986,2025-01-29 17:30:00
1738172700000,102600.0,102660.84,102359.37,102406.98,132.0717,2025-01-29 17:45:00
1738173600000,102406.97,102496.3,102008.0,102306.61,282.90499,2025-01-29 18:00:00
1738174500000,102306.61,102590.59,102164.33,102581.4,114.10168,2025-01-29 18:15:00
1738175400000,102581.4,102843.13,102581.39,102754.76,238.11091,2025-01-29 18:30:00
1738176300000,102754.76,103000.0,102748.46,102854.15,306.82576,2025-01-29 18:45:00
1738177200000,102854.14,102896.92,101650.75,102048.0,1187.50704,2025-01-29 19:00:00
1738178100000,102048.01,102048.99,101400.01,101547.87,557.28036,2025-01-29 19:15:00
1738179000000,101547.86,103999.0,101474.11,103448.29,2115.77321,2025-01-29 19:30:00
1738179900000,103448.45,103916.0,103173.6,103583.99,1014.91402,2025-01-29 19:45:00
1738180800000,103584.0,103769.0,102868.0,103443.44,788.86741,2025-01-29 20:00:00
1738181700000,103443.44,104689.17,103022.0,104364.59,1134.58717,2025-01-29 20:15:00
1738182600000,104365.99,104782.68,103945.75,104273.26,627.67146,2025-01-29 20:30:00
1738183500000,104273.26,104484.7,104016.84,104193.93,407.112,2025-01-29 20:45:00
1738184400000,104193.92,104371.97,103743.45,104216.79,708.36183,2025-01-29 21:00:00
1738185300000,104216.78,104374.68,103940.41,104111.0,368.17693,2025-01-29 21:15:00
1738186200000,104111.0,104393.93,103889.0,103899.39,245.28297,2025-01-29 21:30:00
1738187100000,103899.39,104087.42,103715.5,103741.11,192.14492,2025-01-29 21:45:00
1738188000000,103741.11,103831.56,103414.03,103523.79,212.32992,2025-01-29 22:00:00
1738188900000,103523.79,103771.29,103405.77,103771.28,132.41727,2025-01-29 22:15:00
1738189800000,103771.29,104010.94,103459.25,103485.44,306.90171,2025-01-29 22:30:00
1738190700000,103485.45,103676.0,103440.0,103492.06,64.16674,2025-01-29 22:45:00
1738191600000,103492.07,104121.98,103460.0,104121.98,265.82305,2025-01-29 23:00:00
1738192500000,104121.97,104344.64,103959.76,104194.64,161.56994,2025-01-29 23:15:00
1738193400000,104194.65,104205.0,103807.04,103823.56,115.33249,2025-01-29 23:30:00
1738194300000,103823.56,103944.0,103646.47,103733.24,111.72808,2025-01-29 23:45:00
1738195200000,103733.25,103818.69,103518.51,103576.45,278.19054,2025-01-30 00:00:00
